cian_id,price_rub,rooms_count,total_area,kitchen_area,floor_number,floors_total,is_newbuilding,photos_count,district,metro_name,metro_minutes,address_full,lat,lon,jk_name,decoration,building_material,luxury_description,luxury_photo,luxury_reason
326936491,141840000,4.0,118.0,5.0,21,45,True,3,Дорогомилово,Фили,5.0,"Москва, ЗАО, район Дорогомилово, Кутузовский проезд, 16А/1",55.7455458961779,37.5213547753226,Ривер Парк Кутузовский,fine,monolith,50,58,
327291419,28400000,3.0,64.8,6.2,4,27,True,3,Лефортово,Площадь Ильича,16.0,"Москва, ЮВАО, район Лефортово, Символ ЖК",55.75416429705215,37.69099410450326,Символ,without,monolith,50,56,
326936483,54790000,2.0,46.0,7.0,21,45,True,3,Дорогомилово,Фили,5.0,"Москва, ЗАО, район Дорогомилово, Кутузовский проезд, 16А/1",55.7455458961779,37.5213547753226,Ривер Парк Кутузовский,fine,monolith,50,60,
327425014,60000000,3.0,65.0,12.0,23,30,True,3,Филевский парк,Фили,24.0,"Москва, ЗАО, район Филевский парк, Береговой проезд, 2",55.75928,37.5087,Береговой-2,,monolith,50,62,
326550772,35990000,3.0,69.0,6.4,14,16,True,3,Сокол,Октябрьское поле,14.0,"Москва, САО, район Сокол, улица Зорге, вл25",55.791769,37.505382,Дом на Зорге,fine,monolith,50,42,
324752999,550000000,6.0,489.0,9.8,12,12,True,3,Мещанский,Достоевская,9.0,"Москва, ЦАО, район Мещанский, улица Советской Армии, 6",55.786571,37.617626,Barkli Park,,monolith,50,42,
324651504,95000000,3.0,97.0,35.7,25,34,True,3,Пресненский,Белорусская,14.0,"Москва, ЦАО, район Пресненский, улица Пресненский Вал, вл27",55.7737493983974,37.5725419709907,Репаблик,without,monolith,50,48,
328568032,950000000,4.0,241.0,30.0,5,7,True,3,Хамовники,Смоленская,12.0,"Москва, ЦАО, район Хамовники, улица Плющиха, 37",55.741049,37.577427,Клубный дом Bunin,,,50,43,
327614801,35000000,3.0,65.0,8.0,11,43,True,3,Хорошево-Мневники,Шелепиха,4.0,"Москва, СЗАО, район Хорошево-Мневники, Сидней Сити ЖК, к5/2",55.7669319256023,37.50625775042,Сидней Сити,fine,monolith,50,39,
329466126,500000000,5.0,200.0,12.0,4,11,True,3,Хамовники,Фрунзенская,12.0,"Москва, ЦАО, район Хамовники, улица Усачева, 2С3",55.730426,37.574067,Фьюжн парк,,monolithBrick,50,61,
328851985,58900000,2.0,103.1,15.0,9,12,True,3,Тверской,Маяковская,16.0,"Москва, ЦАО, район Тверской, Тверская улица, 6С1",55.760241,37.611347,Резиденция Тверская,,monolith,50,52,
327079619,51000000,3.0,89.5,27.5,30,55,True,3,Марьина роща,Марьина Роща,7.0,"Москва, СВАО, район Марьина роща, улица 4-я Марьиной рощи, 10к3",55.797832,37.625379,Мод,,monolithBrick,50,43,
327079610,37000000,2.0,66.1,21.0,30,55,True,3,Марьина роща,Марьина Роща,7.0,"Москва, СВАО, район Марьина роща, улица 4-я Марьиной рощи, 10к3",55.797832,37.625379,Мод,,monolithBrick,50,52,
329268668,42000000,2.0,60.0,9.0,10,11,True,3,Гагаринский,Университет,13.0,"Москва, ЮЗАО, район Гагаринский, Университетский проспект, 9",55.696453,37.549022,,,brick,50,63,
327154850,33790000,3.0,73.0,10.0,13,52,True,3,Раменки,Матвеевская,22.0,"Москва, ЗАО, район Раменки, проспект Генерала Дорохова, 49вл1",55.709257,37.493461,Will Towers,,monolith,50,61,
323122451,160000000,5.0,246.0,25.0,5,10,True,3,Пресненский,Улица 1905 года,9.0,"Москва, ЦАО, район Пресненский, улица Климашкина, 17С2",55.767154,37.568066,Панорама,,monolith,50,62,
327469274,115000000,5.0,138.4,30.0,10,15,True,3,Даниловский,ЗИЛ,20.0,"Москва, ЮАО, район Даниловский, улица Родченко, 2",55.697701,37.630751,ЗИЛАРТ,,monolith,50,45,
328163529,35000000,2.0,55.0,23.0,13,56,True,3,Раменки,Матвеевская,22.0,"Москва, ЗАО, район Раменки, проспект Генерала Дорохова, 49",55.708795,37.493272,Will Towers,,,50,38,
327656316,59500000,4.0,75.0,25.0,4,12,True,3,Раменки,Аминьевская,5.0,"Москва, ЗАО, район Раменки, улица Янковского, 1к1",55.69731,37.473725,Событие,,monolith,50,65,
328372511,110000000,4.0,169.0,25.0,2,3,True,3,Фили-Давыдково,Давыдково,10.0,"Москва, ЗАО, район Фили-Давыдково, Кременчугская улица, 32К1",55.715494,37.461436,,,brick,50,56,
328643350,138000000,6.0,258.0,25.0,10,20,True,3,Тропарево-Никулино,Юго-Западная,21.0,"Москва, ЗАО, район Тропарево-Никулино, улица Коштоянца, 20К2",55.675047,37.477777,,,brick,50,58,
328905865,79000000,3.0,101.0,20.0,3,8,True,3,Пресненский,Маяковская,9.0,"Москва, ЦАО, район Пресненский, улица Гашека, 2С1",55.767955,37.588745,,,,50,63,
329043096,15271065,1.0,32.7,9.0,11,15,True,3,Хорошевский,ЦСКА,10.0,"Москва, САО, район Хорошевский, Ходынский бульвар, 20А",55.790787,37.523204,Лайнер,,monolith,50,36,
328538966,105000000,4.0,105.1,12.0,11,20,True,3,Алексеевский,Алексеевская,11.0,"Москва, СВАО, район Алексеевский, Новоалексеевская улица, 16К5",55.808624,37.6486,Серебряный фонтан,,monolith,50,46,
326414769,181200000,2.0,135.0,36.0,6,7,True,3,Якиманка,Октябрьская,8.0,"Москва, ЦАО, район Якиманка, улица Большая Полянка, 44",55.73255,37.619522,Полянка/44,,monolith,50,54,
326464491,29350000,1.0,38.0,5.0,6,45,True,2,Дорогомилово,Фили,5.0,"Москва, ЗАО, район Дорогомилово, Кутузовский проезд, 16А/1",55.7450439969204,37.5207875662248,Ривер Парк Кутузовский,rough,monolith,50,52,
328804711,130000000,6.0,139.0,20.0,4,4,True,3,Пресненский,Тверская,7.0,"Москва, ЦАО, район Пресненский, Большой Козихинский переулок, 4",55.762014,37.598636,,,brick,50,47,
328477631,160000000,2.0,94.0,15.0,6,8,True,3,Хамовники,Парк Культуры,10.0,"Москва, ЦАО, район Хамовники, улица Льва Толстого, 23к1",55.734917,37.58482,Литератор,,monolithBrick,50,57,
319396964,137000000,4.0,144.0,20.0,6,12,True,3,Тверской,Маяковская,3.0,"Москва, ЦАО, район Тверской, 1-й Тверской-Ямской переулок, 11",55.773155,37.597208,,,monolithBrick,50,57,
327189891,160000000,3.0,155.0,12.0,8,9,True,3,Якиманка,Полянка,8.0,"Москва, ЦАО, район Якиманка, Погорельский переулок, 6",55.732839,37.622306,Дипломат,,monolithBrick,50,45,
329183304,270000000,4.0,200.8,15.0,4,10,True,3,Замоскворечье,Новокузнецкая,6.0,"Москва, ЦАО, район Замоскворечье, Большая Татарская улица, 7к3",55.741946,37.635359,Четыре солнца,,brick,50,39,
327930154,22095065,2.0,50.3,,17,59,True,3,Покровское-Стрешнево,Трикотажная,,"Москва, СЗАО, р-н Покровское-Стрешнево, м. Трикотажная, проезд Проектируемый № 4089",55.8293658284096,37.4079110572431,Сити Бэй,without,monolith,50,35,
325367727,35000000,3.0,60.2,15.8,21,25,True,3,Замоскворечье,Павелецкая,6.0,"Москва, ЦАО, район Замоскворечье, Летниковская улица, 6к1",55.726021106431,37.6435723902125,Воксхолл,rough,monolithBrick,50,51,
329481394,6000000,4.0,421.0,90.0,6,7,True,3,Басманный,Красные ворота,4.0,"Москва, ЦАО, район Басманный, Большой Харитоньевский переулок, 16-18",55.765205,37.647486,,,brick,50,64,
322030256,125000000,2.0,96.0,12.0,3,5,True,3,Басманный,Лубянка,8.0,"Москва, ЦАО, район Басманный, Кривоколенный переулок, 10С4",55.761112,37.635961,MOSS Apartments,,monolithBrick,50,65,
329358871,29500000,2.0,57.8,10.0,3,17,True,3,Сокольники,Сокольники,4.0,"Москва, ВАО, район Сокольники, 2-й Полевой переулок, 2",55.792088,37.681137,,,panel,50,57,
318298265,130000000,2.0,117.0,25.0,3,6,True,3,Арбат,Арбатская,10.0,"Москва, ЦАО, район Арбат, Староконюшенный переулок, 45",55.749714,37.594279,Клубный дом на Арбате,,monolith,50,52,
327863383,57900000,4.0,100.3,25.0,20,44,True,3,Очаково-Матвеевское,Аминьевская,17.0,"Москва, ЗАО, район Очаково-Матвеевское, Озерная улица, 1к2/4",55.687776,37.471111,Левел Мичуринский,,monolith,50,41,
322404334,88000000,5.0,217.0,20.0,6,8,True,3,Тверской,Менделеевская,3.0,"Москва, ЦАО, район Тверской, Новослободская улица, 14/19С1",55.781053,37.599902,,,brick,50,44,
326351035,110000000,3.0,92.0,15.0,6,7,True,3,Арбат,Смоленская,3.0,"Москва, ЦАО, район Арбат, 1-й Смоленский переулок, 21",55.74905,37.579241,Smolensky De Luxe,,monolithBrick,50,41,
322154732,79900000,2.0,63.0,18.0,3,5,True,3,Тверской,Новослободская,5.0,"Москва, ЦАО, район Тверской, Долгоруковская улица, 25к2",55.776416,37.601978,Долгоруковская 25,,brick,50,43,
322051040,65000000,3.0,77.0,13.0,30,30,True,3,Южнопортовый,Угрешская,4.0,"Москва, ЮВАО, район Южнопортовый, Волгоградский проспект, 32/3к4",55.720601,37.693534,Метрополия,,monolithBrick,50,63,
320781357,89000000,5.0,227.0,30.0,2,27,True,3,Щукино,Октябрьское поле,5.0,"Москва, СЗАО, район Щукино, улица Маршала Конева, 14",55.795853,37.485538,"Маршала Бирюзова, 31-33",,monolithBrick,50,53,
326415004,175950000,2.0,135.0,48.0,5,7,True,3,Якиманка,Октябрьская,8.0,"Москва, ЦАО, район Якиманка, улица Большая Полянка, 44",55.73255,37.619522,Полянка/44,,monolith,50,49,
320737435,49900000,3.0,75.0,12.0,32,32,True,3,Черемушки,Зюзино,13.0,"Москва, ЮЗАО, район Черемушки, Херсонская улица, 43к5",55.656986,37.559173,ONYX Deluxe,,monolith,50,54,
319521165,52000000,6.0,184.0,13.0,12,14,True,3,Нагатино-Садовники,Коломенская,18.0,"Москва, ЮАО, район Нагатино-Садовники, Нагатинская улица, 15К3",55.680681,37.643264,,,panel,50,46,
319867897,69000000,2.0,77.0,30.0,7,19,True,3,Красносельский,Красные ворота,7.0,"Москва, ЦАО, район Красносельский, проспект Академика Сахарова, 7",55.771145,37.643767,RED7,,,50,41,
324169850,78000000,3.0,92.0,10.0,10,14,True,3,Раменки,Минская,15.0,"Москва, ЗАО, район Раменки, проспект Генерала Дорохова, 39к2И",55.715195,37.499085,Собрание клубных домов West Garden,,monolith,50,45,
326415003,170800000,2.0,135.0,46.0,4,7,True,3,Якиманка,Октябрьская,8.0,"Москва, ЦАО, район Якиманка, улица Большая Полянка, 44",55.73255,37.619522,Полянка/44,,monolith,50,37,
321867883,75000000,3.0,146.0,16.0,10,10,True,3,Проспект Вернадского,Проспект Вернадского,7.0,"Москва, ЗАО, район Проспект Вернадского, улица Удальцова, 23",55.673712,37.511445,Квартал на Ленинском,,monolithBrick,50,39,
328325585,35200000,1.0,45.0,6.0,13,14,True,3,Можайский,Давыдково,24.0,"Москва, ЗАО, район Можайский, Верейская улица, 41С9",55.71338,37.428163,Верейская 41,fine,monolithBrick,50,57,
326936488,87000000,3.0,73.0,5.0,21,45,True,3,Дорогомилово,Фили,5.0,"Москва, ЗАО, район Дорогомилово, Кутузовский проезд, 16А/1",55.7455458961779,37.5213547753226,Ривер Парк Кутузовский,fine,monolith,50,63,
326878444,71000000,3.0,93.0,14.0,3,24,True,3,Даниловский,Павелецкая,16.0,"Москва, ЮАО, район Даниловский, Летниковская улица, 11/10С26",55.723942,37.646597,HIGH LIFE,,monolith,50,42,
324036879,159000000,3.0,135.0,15.0,9,17,True,3,Арбат,Смоленская,6.0,"Москва, ЦАО, район Арбат, Малый Новопесковский переулок, 8",55.749633,37.577561,Дом на Смоленской набережной,,monolith,50,55,
323022155,78500000,3.0,62.0,17.0,5,9,True,3,Таганский,Китай-город,11.0,"Москва, ЦАО, район Таганский, Серебрянический переулок, 8",55.750185,37.647073,Титул на Серебрянической,,monolith,50,65,
329280996,20999999,2.0,40.0,6.0,8,9,True,3,Останкинский,Алексеевская,17.0,"Москва, СВАО, район Останкинский, Аргуновская улица, 4",55.814047,37.620905,,,brick,50,52,
327419210,500000000,5.0,260.0,25.0,5,7,True,3,Якиманка,Полянка,6.0,"Москва, ЦАО, район Якиманка, улица Большая Полянка, 9С2",55.740537,37.618237,Cloud Nine,,,50,50,
329244635,73500000,4.0,169.6,15.0,14,18,False,3,Раменки,Минская,,"Москва, ЗАО, р-н Раменки, м. Минская, улица Улофа Пальме, 1",55.717852,37.5122,,,monolith,50,64,
327466019,99900000,4.0,177.0,25.0,19,19,True,3,Хорошево-Мневники,Панфиловская,5.0,"Москва, СЗАО, район Хорошево-Мневники, улица Паршина, 10",55.790362,37.458085,Серебряный парк,,monolith,50,51,
327530065,24846000,3.0,60.6,12.3,9,28,True,3,Отрадное,Отрадное,,"Москва, СВАО, р-н Отрадное, м. Отрадное, Отрадная улица, 4А",55.85758391391673,37.607260789024075,Малевич,without,monolith,50,36,
324615659,64370880,2.0,55.8,,8,9,True,3,Замоскворечье,Павелецкая,11.0,"Москва, ЦАО, район Замоскворечье, Садовническая улица, 82",55.7364404990344,37.6412915602172,A.Residence,preFine,monolith,50,55,
327686133,18382536,,29.5,,11,27,True,3,Нагатинский затон,Коломенская,,"Москва, ЮАО, р-н Нагатинский затон, м. Коломенская, Дрим Рива ЖК",55.6931607316797,37.6838283340667,Дрим Рива,without,monolithBrick,50,57,
327639229,260332187,3.0,124.7,19.0,2,5,True,3,Тверской,Лубянка,,"Москва, ЦАО, р-н Тверской, м. Лубянка, Никольская улица, 10/2С2б",55.758453,37.625055,St. Nickolas,,monolithBrick,50,49,
328760948,570000000,4.0,192.6,15.8,5,9,False,3,Пресненский,Баррикадная,,"Москва, ЦАО, р-н Пресненский, м. Баррикадная, Гранатный переулок, 10С1",55.760292,37.589805,,,brick,50,52,
321883670,86450000,1.0,49.4,27.3,19,65,True,3,Пресненский,Москва-Сити,,"Москва, ЦАО, р-н Пресненский, м. Москва-Сити, Краснопресненская набережная, 14Ак3",55.75204,37.548465,Capital Towers,,,50,58,
328302300,450000000,6.0,372.4,,24,57,True,3,Хорошевский,Аэропорт,,"Москва, САО, р-н Хорошевский, м. Аэропорт, Чапаевский переулок, 3",55.79848,37.520671,Триумф-Палас,,monolith,50,46,
309775073,524052722,4.0,248.0,,20,21,True,3,Пресненский,Улица 1905 года,,"Москва, ЦАО, р-н Пресненский, м. Улица 1905 года, 2-я Звенигородская улица, 16",55.76329,37.555319,Лаки,,monolithBrick,50,36,
315355401,177900000,5.0,255.0,20.0,5,5,False,3,Хамовники,Кропоткинская,,"Москва, ЦАО, р-н Хамовники, м. Кропоткинская, Нащокинский переулок, 8",55.745833,37.598672,,,monolithBrick,50,65,
326398471,85393000,1.0,110.9,,49,66,True,3,Пресненский,Москва-Сити,,"Москва, ЦАО, р-н Пресненский, м. Москва-Сити, 1-й Красногвардейский проезд, 22с1",55.751133,37.533724,NEVA TOWERS,,monolith,50,43,
321138985,56636904,2.0,65.6,,9,41,True,3,Хорошевский,Аэропорт,,"Москва, САО, р-н Хорошевский, м. Аэропорт, Ленинградский проспект, 37/7",55.793698,37.543183,Прайм Парк,,,50,59,
320152606,75000000,5.0,255.0,16.0,26,27,False,3,Выхино-Жулебино,Лермонтовский проспект,,"Москва, ЮВАО, р-н Выхино-Жулебино, м. Лермонтовский проспект, Жулебинский бульвар, 5",55.698553,37.8449,,,monolithBrick,50,44,
320393486,35274379,2.0,59.2,,31,43,True,3,Савеловский,Дмитровская,4.0,"Москва, САО, район Савеловский, 2-я Хуторская улица, 34",55.8061573028355,37.5718057748288,Симфония 34,preFine,monolith,50,38,
326780795,362740000,1.0,103.64,,4,6,True,3,Якиманка,Кропоткинская,,"Москва, ЦАО, р-н Якиманка, м. Кропоткинская, Берсеневская набережная, 6С5",55.7402857630249,37.6095958320153,Красный Октябрь,,,50,37,
328670657,66800000,3.0,103.3,11.0,8,11,False,3,Пресненский,Краснопресненская,,"Москва, ЦАО, р-н Пресненский, м. Краснопресненская, Краснопресненская набережная, 2/1",55.754593,37.56892,,,brick,50,57,
326877358,972505299,6.0,531.4,25.0,2,6,True,3,Хамовники,Парк Культуры,,"Москва, ЦАО, р-н Хамовники, м. Парк Культуры, Молочный переулок, 1",55.73888,37.602005,Молочный 1,,monolithBrick,50,56,
317224076,240000000,5.0,398.0,17.0,6,6,True,3,Раменки,Минская,,"Москва, ЗАО, р-н Раменки, м. Минская, Минская улица, 1А",55.718872,37.499893,Золотые Ключи 1,,brick,50,55,
313034530,85000000,2.0,83.0,15.0,3,5,False,3,Арбат,Баррикадная,,"Москва, ЦАО, р-н Арбат, м. Баррикадная, Поварская улица, 29/36С1",55.756589,37.588233,,,brick,50,42,
328104692,225000000,3.0,114.6,,3,24,True,3,Пресненский,Белорусская,11.0,"Москва, ЦАО, район Пресненский, Тишинский Бульвар ЖК",55.7708530443257,37.5746586745884,Элитный квартал Тишинский бульвар,,,50,37,
323534691,399000000,5.0,216.0,20.0,4,6,True,3,Якиманка,Боровицкая,14.0,"Москва, ЦАО, район Якиманка, Софийская набережная, 18",55.74713,37.618435,"Золотой, жилой квартал",,,50,41,
327542599,47691936,4.0,97.41,,48,59,True,3,Можайский,Давыдково,5.0,"Москва, ЗАО, район Можайский, Верейская улица, 29с32Д",55.7085378418284,37.4353128822759,СЕТ,without,monolith,50,60,
329187898,125000000,3.0,93.0,,6,6,True,3,Пресненский,Маяковская,9.0,"Москва, ЦАО, район Пресненский, Малый Козихинский переулок, 12",55.764369,37.596857,,,brick,50,53,
325800341,78000000,4.0,101.0,10.0,24,41,True,3,Раменки,Кутузовская,18.0,"Москва, ЗАО, район Раменки, 1-й Сетуньский проезд, 8",55.731994,37.541548,Hide,,monolith,50,46,
327999564,199500000,4.0,160.0,15.0,17,20,True,3,Филевский парк,Фили,2.0,"Москва, ЗАО, район Филевский парк, Багратионовский проезд, 1Ак1",55.745797,37.513107,Фили Парк,,monolith,50,60,
328450802,12000000,5.0,300.0,20.0,7,7,True,3,Пресненский,Маяковская,9.0,"Москва, ЦАО, район Пресненский, Малый Козихинский переулок, 7",55.764577,37.595842,,,monolith,50,59,
325023064,41570000,3.0,66.0,30.0,5,12,True,3,Замоскворечье,Серпуховская,7.0,"Москва, ЦАО, район Замоскворечье, Большая Пионерская улица, 28",55.726507,37.633787,,,block,50,60,
325210372,189000000,5.0,256.0,30.0,7,7,True,3,Хамовники,Кропоткинская,3.0,"Москва, ЦАО, район Хамовники, улица Остоженка, 5",55.74333,37.601439,,,monolithBrick,50,39,
323689550,220000000,3.0,109.2,20.0,4,7,True,3,Хамовники,Парк Культуры,10.0,"Москва, ЦАО, район Хамовники, улица Льва Толстого, 23к1",55.734917,37.58482,Литератор,,monolithBrick,50,54,
324904920,183000000,4.0,142.5,20.0,11,20,True,3,Пресненский,Краснопресненская,1.0,"Москва, ЦАО, район Пресненский, Дружинниковская улица, 15А",55.759765,37.574929,SkyView,,monolithBrick,50,56,
327688230,59136945,1.0,54.72,,6,87,True,3,Пресненский,Деловой центр,12.0,"Москва, ЦАО, район Пресненский, Краснопресненская набережная, 14с3",55.7524451835728,37.5435080869081,Дом Дау,without,monolith,50,64,
322506481,36234864,3.0,76.6,21.8,6,24,True,3,Аэропорт,Сокол,13.0,"Москва, САО, район Аэропорт, Часовая улица, 28к4",55.81118391825195,37.52345590478407,СОУЛ,preFine,monolith,50,42,
322777133,449400000,5.0,398.3,50.0,6,6,True,3,Хамовники,Парк Культуры,10.0,"Москва, ЦАО, район Хамовники, Зубовская улица, 7",55.736934,37.583365,Roza Rossa,,monolithBrick,50,58,
328804187,42487320,1.0,42.1,,3,20,True,3,Аэропорт,Аэропорт,10.0,"Москва, САО, район Аэропорт, Красноармейская улица, 11",55.7991087385455,37.544626727507,Авторская коллекция резиденций МУЗА,without,monolithBrick,50,36,
327351559,157000000,4.0,124.0,15.0,15,22,True,3,Пресненский,Краснопресненская,1.0,"Москва, ЦАО, район Пресненский, Дружинниковская улица, 15А",55.759765,37.574929,SkyView,,monolithBrick,50,54,
329047284,75000000,3.0,74.3,,3,41,True,3,Хорошевский,Динамо,15.0,"Москва, САО, район Хорошевский, Ленинградский проспект, 37/7",55.793698,37.543183,Прайм Парк,,,50,44,
327985685,288000000,5.0,192.0,18.0,4,18,True,3,Раменки,Ломоносовский проспект,5.0,"Москва, ЗАО, район Раменки, 2-й Мосфильмовский переулок, 5",55.723359,37.523204,Woods,,monolithBrick,50,59,
321700567,250000000,,159.2,40.0,3,6,True,3,Хамовники,Спортивная,9.0,"Москва, ЦАО, район Хамовники, улица Усачева, 9",55.728307,37.572414,Magnum,,monolith,50,38,
327108893,275880000,5.0,167.0,,7,10,True,3,Дорогомилово,Парк Победы,10.0,"Москва, ЗАО, район Дорогомилово, улица Братьев Фонченко, 1к6",55.732053,37.518192,Victory Park Residences,,,50,45,
328327597,40000000,3.0,88.9,30.7,23,27,True,3,Хорошевский,Полежаевская,17.0,"Москва, САО, район Хорошевский, улица Зорге, 9к2",55.782309,37.508598,Рихард,,monolithBrick,50,39,
323463408,69000000,1.0,79.0,15.0,71,79,True,3,Пресненский,Москва-Сити,4.0,"Москва, ЦАО, район Пресненский, 1-й Красногвардейский проезд, 22с2",55.751584,37.535332,NEVA TOWERS,,monolithBrick,50,50,
328167696,66000000,4.0,100.0,27.0,37,51,True,3,Пресненский,Шелепиха,5.0,"Москва, ЦАО, район Пресненский, Шмитовский проезд, 39к6",55.754772,37.525802,Headliner,,monolith,50,36,
327396261,145000000,6.0,171.5,13.0,13,15,True,3,Раменки,Ломоносовский проспект,14.0,"Москва, ЗАО, район Раменки, Университетский проспект, 16",55.715469,37.521111,,,monolithBrick,50,59,
327564270,39800000,2.0,47.0,16.0,6,24,True,3,Тропарево-Никулино,Юго-Западная,3.0,"Москва, ЗАО, район Тропарево-Никулино, проспект Вернадского, 80",55.665771,37.483032,Клубный дом Full House,,monolithBrick,50,49,
326990909,65000000,3.0,80.0,10.0,2,5,True,3,Якиманка,Полянка,4.0,"Москва, ЦАО, район Якиманка, переулок 2-й Хвостов, 10к2",55.73517,37.61547,,,brick,50,57,
321072149,77870000,5.0,130.0,12.0,6,7,True,3,Тверской,Маяковская,1.0,"Москва, ЦАО, район Тверской, Тверская улица, 30/2С1",55.769798,37.597836,,,brick,50,52,
311057706,116734629,2.0,63.7,26.8,2,8,True,3,Мещанский,Сретенский бульвар,9.0,"Москва, ЦАО, район Мещанский, Большой Кисельный переулок, 11С2",55.7650984155354,37.6274612711637,Дом Франка,without,monolith,50,61,
325536143,135000000,4.0,144.0,16.0,3,6,True,3,Тверской,Маяковская,7.0,"Москва, ЦАО, район Тверской, улица Малая Дмитровка, 29С1",55.771439,37.60381,,,brick,50,43,
326534064,16470000,1.0,21.4,6.9,4,33,True,3,Войковский,Войковская,21.0,"Москва, САО, район Войковский, Инджой ЖК",55.83266492229921,37.49492770107878,Яркий квартал «Инджой,without,monolith,50,53,
324862093,993000000,6.0,331.0,21.0,11,11,True,3,Хамовники,Фрунзенская,14.0,"Москва, ЦАО, район Хамовники, улица Усачева, 11Б",55.727724,37.572288,Садовые кварталы,,monolith,50,57,
325088960,58000000,4.0,95.0,12.0,4,19,True,3,Хорошево-Мневники,Терехово ,3.0,"Москва, СЗАО, район Хорошево-Мневники, улица Нижние Мневники, 12",55.746704,37.456343,Остров,,monolith,50,50,
316382950,99990000,4.0,140.0,,7,15,True,3,Раменки,Ломоносовский проспект,2.0,"Москва, ЗАО, район Раменки, Мичуринский проспект, 3",55.704509,37.512838,Квартал Шуваловский,,monolithBrick,50,54,
306568259,41730080,3.0,100.7,,6,37,True,3,Останкинский,Алексеевская,12.0,"Москва, СВАО, район Останкинский, улица Годовикова, 11к5",55.810466,37.624247,iLove,without,monolith,50,40,
328360291,355000000,3.0,156.2,,5,9,True,3,Хамовники,Киевская,12.0,"Москва, ЦАО, район Хамовники, Саввинская набережная, 13",55.73554,37.567267,SAVVIN RIVER RESIDENCE,,,50,41,
327067804,70000000,4.0,125.0,9.7,13,23,True,3,Фили-Давыдково,Славянский бульвар,16.0,"Москва, ЗАО, район Фили-Давыдково, Давыдковская улица, 16",55.720986,37.46564,,,monolithBrick,50,42,
324427576,59800000,3.0,120.8,15.0,9,16,True,3,Аэропорт,Динамо,7.0,"Москва, САО, район Аэропорт, Петровско-Разумовская аллея, 10К2",55.793272,37.5615,,,monolith,50,59,
328763574,147000000,4.0,147.0,20.0,21,34,True,3,Раменки,Поклонная,21.0,"Москва, ЗАО, район Раменки, Мосфильмовская улица, 8",55.723592,37.527256,Дом на Мосфильмовской,,monolith,50,51,
327327724,24534016,1.0,41.6,15.1,18,27,True,3,Южнопортовый,Дубровка,12.0,"Москва, ЮВАО, район Южнопортовый, Новоостаповская улица, 6АС1",55.720137370467306,37.66733648940813,Симоновский Вал,without,,50,39,
325856751,75000000,3.0,91.0,25.0,7,79,True,3,Пресненский,Москва-Сити,4.0,"Москва, ЦАО, район Пресненский, 1-й Красногвардейский проезд, 22с2",55.751584,37.535332,NEVA TOWERS,,monolith,50,56,
327572798,80000000,3.0,92.2,13.0,12,14,True,3,Раменки,Минская,5.0,"Москва, ЗАО, район Раменки, проспект Генерала Дорохова, 39к1А",55.71806,37.49665,Собрание клубных домов West Garden,,monolith,50,51,
327888338,199500000,4.0,160.3,,17,20,True,3,Филевский парк,Багратионовская,14.0,"Москва, ЗАО, район Филевский парк, Багратионовский проезд, 1Ак1",55.745797,37.513107,Фили Парк,,monolith,50,49,
309288041,40667950,2.0,63.1,19.6,2,20,True,3,Покровское-Стрешнево,Спартак,12.0,"Москва, СЗАО, район Покровское-Стрешнево, Клубный Город на Реке Примавера ЖК",55.812526681898,37.427129386673,Клубный город на реке Примавера,without,monolith,50,41,
323191112,500000000,4.0,240.0,29.6,6,6,True,3,Хамовники,Фрунзенская,11.0,"Москва, ЦАО, район Хамовники, улица Усачева, 15А",55.7256,37.570276,Садовые кварталы,,monolithBrick,50,58,
327578349,56000000,2.0,51.0,13.0,20,34,True,3,Дорогомилово,Парк Победы,17.0,"Москва, ЗАО, район Дорогомилово, Поклонная улица, 9",55.734334,37.525324,Поклонная 9,,monolith,50,64,
328134513,114590000,2.0,76.0,22.4,2,9,True,3,Пресненский,Баррикадная,19.0,"Москва, ЦАО, район Пресненский, Тишинский Бульвар ЖК",55.7710647190261,37.5746264880787,Элитный квартал Тишинский бульвар,without,monolith,50,60,
322600091,122000000,3.0,130.0,20.7,17,17,True,3,Замоскворечье,Серпуховская,9.0,"Москва, ЦАО, район Замоскворечье, Мытная улица, 7с2",55.722401,37.619944,Английский квартал,,monolith,50,57,
329482219,202350000,4.0,134.9,,7,11,True,3,Дорогомилово,Парк Победы,12.0,"Москва, ЗАО, район Дорогомилово, улица Братьев Фонченко, 1к7",55.731724,37.517275,Victory Park Residences,,monolith,50,61,
326651417,50333670,2.0,67.3,,3,34,True,3,Раменки,Кутузовская,20.0,"Москва, ЗАО, район Раменки, проезд 4-й Сетуньский, 10Ас2",55.732445568601,37.5336225972051,ХАЙДАУТ (hideOUT),without,monolithBrick,50,47,
321787938,105000000,3.0,83.5,28.5,6,21,True,3,Пресненский,Деловой центр,14.0,"Москва, ЦАО, район Пресненский, Мантулинская улица, 9к5",55.754026,37.543138,City Park,,monolith,50,40,
328541239,200000000,4.0,167.1,,1,7,True,3,Якиманка,Полянка,7.0,"Москва, ЦАО, район Якиманка, улица Большая Полянка, 44",55.73255,37.619522,Полянка/44,,monolith,50,44,
323410870,89000000,4.0,100.3,13.0,6,6,True,3,Хамовники,Парк Культуры,8.0,"Москва, ЦАО, район Хамовники, улица Пречистенка, 34/18",55.740254,37.589599,,,brick,50,57,
